origen,producto_insumo_codigo,producto_insumo,producto_destino_codigo,producto_destino,valor_millones_quetzales
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P017,Cardamomo,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P018,Caucho natural,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P019,Propagación de plantas,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P021,Ganado bovino,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P022,Ganado porcino y otro tipo de animales vivos n.c.p.,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P023,Aves de corral,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P024,Leche cruda,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P025,Huevos,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P026,Otros productos de animales vivos,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P027,Troncos de madera y leña,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P028,Productos forestales no madereros,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P029,"Peces vivos, frescos o refrigerados",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P030,Crustáceos sin congelar y otros productos de la pesca,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P031,Petróleo crudo y gas natural,0.370924570283061
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P032,Minerales metálicos,4.55303528641801
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P033,Minerales no metálicos,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P035,Carne y despojos comestibles de ganado porcino,0.000292343806836601
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P036,Carne y despojos comestibles de aves,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P037,Carne y despojos de otros animales y conservas y preparados de carne,0.0163725010685802
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P038,"Pescado congelado, preparado o en conserva y sus productos",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P039,"Crustáceos, moluscos y demás invertebrados acuáticos congelados, preparados o en conserva y sus productos",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P040,"Vegetales preparados o en conserva, legumbres y papas",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P041,Preparaciones y conservas de frutas y nueces,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P042,Jugos de frutas,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P043,Aceites de origen vegetal,0.146911766790969
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P044,"Margarina, grasas y otros aceites de origen animal y vegetal",0.03294661722521
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P045,Leche líquida y crema procesada,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P046,Otros productos lácteos n.c.p.,1.98856654015566e-05
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P047,Harina de trigo,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P048,Arroz sin cáscara,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P049,"Otros productos de molinería, almidones y productos de almidón",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P050,Pan y otros productos de panadería y repostería n.c.p.,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",0.0961544331950712
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",3.30012521538837
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P053,Productos alimenticios n.c.p.,0.000730592852865723
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P054,Preparados para alimentación animal,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P056,Malta y cerveza de malta,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P057,Bebidas no alcohólicas,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P058,Aguas minerales y otras aguas embotelladas,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",0.000133081982194633
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P060,"Prendas de vestir, adobo y teñido de pieles",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P062,"Calzado y sus partes, de cualquier material y de cualquier uso",0.000294588346901286
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P063,"Madera aserrada y acepillada, productos de madera, corcho, paja y materiales trenzables",6.19968341465901
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P064,Pasta de papel y papel,4.93516397289491e-06
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P065,Envases de papel y cartón,0.0302653142804727
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P066,Productos de la edición,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P067,Productos de la impresión,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P068,"Gasolinas, diésel oil y fuel oils",0.00733275493377167
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P069,"Aceites, grasas lubricantes y otros aceites preparados",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",0.0200102652560972
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P071,"Abonos, fertilizantes y pesticidas",1.91739862888836e-10
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P072,"Pinturas, barnices, tintas y productos relacionados",0.43519699917414
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P074,Otros productos químicos,0.414713462924534
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P075,Productos farmacéuticos,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P076,Productos de caucho y plástico,0.804557753655065
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P077,Vidrio y productos de vidrio,0.299951495691005
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P078,Productos de cerámica y arcilla,1.79866453708974
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P079,"Cemento, cal y yeso",0.914717225550427
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P080,"Artículos de hormigón, cemento y yeso",0.552830432609732
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,5.41222161717686
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",3.05025370900731
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P083,Productos metálicos estructurales y sus partes de hierro o de acero,0.0435604242487925
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P084,Otros productos elaborados de metal,1.14947659605082
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P086,Electrodomésticos y sus partes,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",45.2612380359548
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P089,"Equipo y aparatos de radio, televisión y comunicaciones",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P091,Equipo de transporte,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P092,Muebles,5.71197593923432
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P093,Otros artículos n.c.p.,0.197118182413421
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P094,Residuos y desechos,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",0.860384047001842
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P096,Agua natural y distribución de agua natural,0.0556122989149822
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P098,Edificaciones residenciales,18.8475356111604
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P099,Edificaciones no residenciales,26.0929519912472
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P100,Obras de ingeniería civil,280.31231423758
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P101,Servicios generales y especializados de construcción,65.7513130220937
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P102,Servicios de comercio,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,26.551940486663
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P104,Servicio de transporte de pasajeros por vía terrestre,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P105,Servicio de transporte de carga por vía terrestre,0.0142195112946871
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P106,Otros tipos de transporte,0.0116409252227196
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,P107,Servicios de almacenamiento y depósito,0
