origen,codigo,producto,componente,valor_publicado_millones_quetzales,multiplicador_contable,valor_aplicado_millones_quetzales
domestico,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",consumo_hogares,275.556956626579,1,275.556956626579
domestico,P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",consumo_hogares,1.11322306581024,1,1.11322306581024
domestico,P133,Servicios de reparación de otros bienes,consumo_hogares,698.6066625506,1,698.6066625506
domestico,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",consumo_hogares,0,1,0
domestico,P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",consumo_hogares,0,1,0
domestico,P136,Servicios de manufactura,consumo_hogares,1029.02418226663,1,1029.02418226663
domestico,P137,Servicios públicos del gobierno general,consumo_hogares,506.43811952,1,506.43811952
domestico,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",consumo_hogares,0.43577784,1,0.43577784
domestico,P139,Otros servicios administrativos,consumo_hogares,22.5719986287,1,22.5719986287
domestico,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,consumo_hogares,241.478098029627,1,241.478098029627
domestico,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,consumo_hogares,0.2140026,1,0.2140026
domestico,P142,Servicios de enseñanza,consumo_hogares,7192.9421571949,1,7192.9421571949
domestico,P143,Servicios de hospitalización,consumo_hogares,1537.58604387888,1,1537.58604387888
domestico,P144,Servicios médicos y dentales,consumo_hogares,3162.83683906212,1,3162.83683906212
domestico,P145,Otros servicios de atención de la salud humana,consumo_hogares,1467.84777959011,1,1467.84777959011
domestico,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",consumo_hogares,1707.90150396772,1,1707.90150396772
domestico,P147,Servicios de asociaciones que sirven a las empresas,consumo_hogares,0,1,0
domestico,P148,Servicios de asociaciones que sirven a los hogares,consumo_hogares,19.0534012484009,1,19.0534012484009
domestico,P149,Otros servicios,consumo_hogares,7631.80469597264,1,7631.80469597264
domestico,P150,Servicios domésticos,consumo_hogares,7294.0998186,1,7294.0998186
domestico,P151,Compras directas en el exterior por residentes,consumo_hogares,0,1,0
domestico,P152,Compras directas en el territorio nacional por no residentes,consumo_hogares,0,1,0
domestico,P001,Maíz,consumo_isflsh,0,1,0
domestico,P002,Frijoles,consumo_isflsh,0.00204179040118291,1,0.00204179040118291
domestico,P003,Leguminosas (legumbres secas) y semillas oleaginosas,consumo_isflsh,0,1,0
domestico,P004,Arroz,consumo_isflsh,0,1,0
domestico,P005,Otros cereales,consumo_isflsh,0,1,0
domestico,P006,Hortalizas,consumo_isflsh,0.171440213374126,1,0.171440213374126
domestico,P007,Sandías y melones,consumo_isflsh,0,1,0
domestico,P008,Ejotes y arvejas,consumo_isflsh,0,1,0
domestico,P009,Raíces y tubérculos,consumo_isflsh,0,1,0
domestico,P010,Caña de azúcar y otras plantas azucareras,consumo_isflsh,0,1,0
domestico,P011,Tabaco y otras plantas no perennes,consumo_isflsh,0,1,0
domestico,P012,"Bananos, plátanos y otros",consumo_isflsh,1.87115330156866,1,1.87115330156866
domestico,P013,Frutas tropicales y subtropicales,consumo_isflsh,2.09328865142723,1,2.09328865142723
domestico,P014,"Berries, otras frutas y semillas de frutas",consumo_isflsh,0,1,0
domestico,P015,Palma africana,consumo_isflsh,0,1,0
domestico,P016,Café en grano,consumo_isflsh,0,1,0
domestico,P017,Cardamomo,consumo_isflsh,0,1,0
domestico,P018,Caucho natural,consumo_isflsh,0,1,0
domestico,P019,Propagación de plantas,consumo_isflsh,0,1,0
domestico,P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",consumo_isflsh,0,1,0
domestico,P021,Ganado bovino,consumo_isflsh,0,1,0
domestico,P022,Ganado porcino y otro tipo de animales vivos n.c.p.,consumo_isflsh,0.01178,1,0.01178
domestico,P023,Aves de corral,consumo_isflsh,0.027835,1,0.027835
domestico,P024,Leche cruda,consumo_isflsh,0,1,0
domestico,P025,Huevos,consumo_isflsh,0.139214486591643,1,0.139214486591643
domestico,P026,Otros productos de animales vivos,consumo_isflsh,0,1,0
domestico,P027,Troncos de madera y leña,consumo_isflsh,0,1,0
domestico,P028,Productos forestales no madereros,consumo_isflsh,0,1,0
domestico,P029,"Peces vivos, frescos o refrigerados",consumo_isflsh,0,1,0
domestico,P030,Crustáceos sin congelar y otros productos de la pesca,consumo_isflsh,0,1,0
domestico,P031,Petróleo crudo y gas natural,consumo_isflsh,0,1,0
domestico,P032,Minerales metálicos,consumo_isflsh,0,1,0
domestico,P033,Minerales no metálicos,consumo_isflsh,0,1,0
domestico,P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,consumo_isflsh,0.0299568218565527,1,0.0299568218565527
domestico,P035,Carne y despojos comestibles de ganado porcino,consumo_isflsh,0,1,0
domestico,P036,Carne y despojos comestibles de aves,consumo_isflsh,0.260803224577857,1,0.260803224577857
domestico,P037,Carne y despojos de otros animales y conservas y preparados de carne,consumo_isflsh,0,1,0
domestico,P038,"Pescado congelado, preparado o en conserva y sus productos",consumo_isflsh,0,1,0
domestico,P039,"Crustáceos, moluscos y demás invertebrados acuáticos congelados, preparados o en conserva y sus productos",consumo_isflsh,0,1,0
domestico,P040,"Vegetales preparados o en conserva, legumbres y papas",consumo_isflsh,0.00708242596952192,1,0.00708242596952192
domestico,P041,Preparaciones y conservas de frutas y nueces,consumo_isflsh,0,1,0
domestico,P042,Jugos de frutas,consumo_isflsh,0,1,0
domestico,P043,Aceites de origen vegetal,consumo_isflsh,10.9749515364062,1,10.9749515364062
domestico,P044,"Margarina, grasas y otros aceites de origen animal y vegetal",consumo_isflsh,0,1,0
domestico,P045,Leche líquida y crema procesada,consumo_isflsh,0.135404122954774,1,0.135404122954774
domestico,P046,Otros productos lácteos n.c.p.,consumo_isflsh,0,1,0
domestico,P047,Harina de trigo,consumo_isflsh,0.105057496944919,1,0.105057496944919
domestico,P048,Arroz sin cáscara,consumo_isflsh,1.09519207788266,1,1.09519207788266
domestico,P049,"Otros productos de molinería, almidones y productos de almidón",consumo_isflsh,6.50167351180547,1,6.50167351180547
domestico,P050,Pan y otros productos de panadería y repostería n.c.p.,consumo_isflsh,0.0468300936640175,1,0.0468300936640175
domestico,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",consumo_isflsh,0,1,0
domestico,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",consumo_isflsh,0.0011726435111358,1,0.0011726435111358
domestico,P053,Productos alimenticios n.c.p.,consumo_isflsh,9.84372932028419,1,9.84372932028419
domestico,P054,Preparados para alimentación animal,consumo_isflsh,0.0290225904623408,1,0.0290225904623408
domestico,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",consumo_isflsh,0,1,0
domestico,P056,Malta y cerveza de malta,consumo_isflsh,0,1,0
domestico,P057,Bebidas no alcohólicas,consumo_isflsh,9.87869341799467,1,9.87869341799467
domestico,P058,Aguas minerales y otras aguas embotelladas,consumo_isflsh,0.345937703767186,1,0.345937703767186
domestico,P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",consumo_isflsh,0.00931229335243587,1,0.00931229335243587
domestico,P060,"Prendas de vestir, adobo y teñido de pieles",consumo_isflsh,4.77069096103542,1,4.77069096103542
domestico,P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,consumo_isflsh,0,1,0
domestico,P062,"Calzado y sus partes, de cualquier material y de cualquier uso",consumo_isflsh,0,1,0
domestico,P063,"Madera aserrada y acepillada, productos de madera, corcho, paja y materiales trenzables",consumo_isflsh,0,1,0
domestico,P064,Pasta de papel y papel,consumo_isflsh,1.59094955925924,1,1.59094955925924
domestico,P065,Envases de papel y cartón,consumo_isflsh,0,1,0
domestico,P066,Productos de la edición,consumo_isflsh,16.2253374046195,1,16.2253374046195
domestico,P067,Productos de la impresión,consumo_isflsh,0,1,0
domestico,P068,"Gasolinas, diésel oil y fuel oils",consumo_isflsh,0,1,0
domestico,P069,"Aceites, grasas lubricantes y otros aceites preparados",consumo_isflsh,0,1,0
domestico,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",consumo_isflsh,0,1,0
domestico,P071,"Abonos, fertilizantes y pesticidas",consumo_isflsh,0,1,0
domestico,P072,"Pinturas, barnices, tintas y productos relacionados",consumo_isflsh,2.61850865978913,1,2.61850865978913
domestico,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",consumo_isflsh,0,1,0
domestico,P074,Otros productos químicos,consumo_isflsh,0,1,0
domestico,P075,Productos farmacéuticos,consumo_isflsh,31.891509341568,1,31.891509341568
domestico,P076,Productos de caucho y plástico,consumo_isflsh,5.14587083744506,1,5.14587083744506
domestico,P077,Vidrio y productos de vidrio,consumo_isflsh,0,1,0
domestico,P078,Productos de cerámica y arcilla,consumo_isflsh,0,1,0
domestico,P079,"Cemento, cal y yeso",consumo_isflsh,0,1,0
domestico,P080,"Artículos de hormigón, cemento y yeso",consumo_isflsh,0,1,0
domestico,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,consumo_isflsh,0,1,0
domestico,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",consumo_isflsh,0,1,0
domestico,P083,Productos metálicos estructurales y sus partes de hierro o de acero,consumo_isflsh,0,1,0
domestico,P084,Otros productos elaborados de metal,consumo_isflsh,0,1,0
domestico,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",consumo_isflsh,0,1,0
domestico,P086,Electrodomésticos y sus partes,consumo_isflsh,0,1,0
domestico,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",consumo_isflsh,0,1,0
domestico,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",consumo_isflsh,0,1,0
domestico,P089,"Equipo y aparatos de radio, televisión y comunicaciones",consumo_isflsh,0,1,0
domestico,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",consumo_isflsh,1.07083699293896,1,1.07083699293896
domestico,P091,Equipo de transporte,consumo_isflsh,0.0151863641174186,1,0.0151863641174186
domestico,P092,Muebles,consumo_isflsh,0,1,0
domestico,P093,Otros artículos n.c.p.,consumo_isflsh,9.96100481788783,1,9.96100481788783
domestico,P094,Residuos y desechos,consumo_isflsh,0,1,0
domestico,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",consumo_isflsh,0,1,0
domestico,P096,Agua natural y distribución de agua natural,consumo_isflsh,0,1,0
domestico,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",consumo_isflsh,0,1,0
domestico,P098,Edificaciones residenciales,consumo_isflsh,0,1,0
domestico,P099,Edificaciones no residenciales,consumo_isflsh,0,1,0
domestico,P100,Obras de ingeniería civil,consumo_isflsh,0,1,0
domestico,P101,Servicios generales y especializados de construcción,consumo_isflsh,0,1,0
domestico,P102,Servicios de comercio,consumo_isflsh,138.619776555947,1,138.619776555947
domestico,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,consumo_isflsh,0,1,0
domestico,P104,Servicio de transporte de pasajeros por vía terrestre,consumo_isflsh,0,1,0
domestico,P105,Servicio de transporte de carga por vía terrestre,consumo_isflsh,2.87927714452793,1,2.87927714452793
domestico,P106,Otros tipos de transporte,consumo_isflsh,0,1,0
domestico,P107,Servicios de almacenamiento y depósito,consumo_isflsh,0,1,0
domestico,P108,Otros servicios de apoyo al transporte,consumo_isflsh,0,1,0
domestico,P109,Servicios postales y de mensajería,consumo_isflsh,0,1,0
domestico,P110,Servicio de alojamiento,consumo_isflsh,0,1,0
domestico,P111,Servicio de suministro de comidas y bebidas,consumo_isflsh,47.8051251162879,1,47.8051251162879
domestico,P112,"Servicios de información, telecomunicaciones y radiodifusión",consumo_isflsh,0,1,0
domestico,P113,Servicios de banco central,consumo_isflsh,0,1,0
domestico,P114,Otros servicios financieros y servicios de banca de inversión,consumo_isflsh,0,1,0
domestico,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),consumo_isflsh,0,1,0
domestico,P116,"Servicios de seguro, reaseguro y fondos de pensiones",consumo_isflsh,0,1,0
domestico,P117,Servicios auxiliares de la intermediación financiera,consumo_isflsh,0,1,0
domestico,P118,Servicios de alquiler de vivienda,consumo_isflsh,0,1,0
domestico,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",consumo_isflsh,0,1,0
domestico,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",consumo_isflsh,0,1,0
domestico,P121,Servicios de tecnología de la información,consumo_isflsh,0,1,0
domestico,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",consumo_isflsh,0,1,0
domestico,P123,"Otros servicios profesionales, científicos y técnicos",consumo_isflsh,52.8163062626131,1,52.8163062626131
domestico,P124,Servicios de publicidad y estudios de mercado,consumo_isflsh,0,1,0
domestico,P125,Servicios de arrendamiento o alquiler sin operador,consumo_isflsh,0,1,0
domestico,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,consumo_isflsh,0,1,0
domestico,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",consumo_isflsh,0,1,0
domestico,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",consumo_isflsh,0,1,0
domestico,P129,Servicios de limpieza,consumo_isflsh,0,1,0
domestico,P130,Servicios telefónicos de centros de llamadas,consumo_isflsh,0,1,0
domestico,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",consumo_isflsh,0,1,0
domestico,P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",consumo_isflsh,0,1,0
domestico,P133,Servicios de reparación de otros bienes,consumo_isflsh,0,1,0
domestico,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",consumo_isflsh,0,1,0
domestico,P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",consumo_isflsh,0,1,0
domestico,P136,Servicios de manufactura,consumo_isflsh,0,1,0
domestico,P137,Servicios públicos del gobierno general,consumo_isflsh,0,1,0
domestico,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",consumo_isflsh,0,1,0
domestico,P139,Otros servicios administrativos,consumo_isflsh,0,1,0
